"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Variation %"
"15/11/2004","3,816","3,816","3,816","3,816","-1,37%"
"12/11/2004","3,869","3,869","3,869","3,869","-1,43%"
"11/11/2004","3,925","3,925","3,925","3,925","0,72%"
"10/11/2004","3,897","3,897","3,897","3,897","-1,22%"
"09/11/2004","3,945","3,945","3,945","3,945","-0,40%"
"08/11/2004","3,961","3,961","3,961","3,961","1,51%"
"05/11/2004","3,902","3,902","3,902","3,902","-0,84%"
"04/11/2004","3,935","3,935","3,935","3,935","-0,35%"
"03/11/2004","3,949","3,949","3,949","3,949","0,46%"
"02/11/2004","3,931","3,931","3,931","3,931","0,18%"
"01/11/2004","3,924","3,924","3,924","3,924","-0,05%"
"29/10/2004","3,926","3,926","3,926","3,926","-0,03%"
"28/10/2004","3,927","3,927","3,927","3,927","1,06%"
"27/10/2004","3,886","3,886","3,886","3,886","0,15%"
"26/10/2004","3,880","3,880","3,880","3,880","-1,02%"
"25/10/2004","3,920","3,920","3,920","3,920","-0,03%"
"22/10/2004","3,921","3,921","3,921","3,921","-0,08%"
"21/10/2004","3,924","3,924","3,924","3,924","-0,88%"
"20/10/2004","3,959","3,959","3,959","3,959","0,43%"
"19/10/2004","3,942","3,942","3,942","3,942","-0,78%"
"18/10/2004","3,973","3,973","3,973","3,973","0,94%"
"15/10/2004","3,936","3,936","3,936","3,936","-0,73%"
"14/10/2004","3,965","3,965","3,965","3,965","-0,15%"
"13/10/2004","3,971","3,971","3,971","3,971","0,43%"
"12/10/2004","3,954","3,954","3,954","3,954","-1,17%"
"11/10/2004","4,001","4,001","4,001","4,001","-1,77%"
"08/10/2004","4,073","4,073","4,073","4,073","0,54%"
"07/10/2004","4,051","4,051","4,051","4,051","-0,15%"
"06/10/2004","4,057","4,057","4,057","4,057","-0,73%"
"05/10/2004","4,087","4,087","4,087","4,087","0,10%"
"04/10/2004","4,083","4,083","4,083","4,083","0,79%"
"01/10/2004","4,051","4,051","4,051","4,051","-0,02%"
"30/09/2004","4,052","4,052","4,052","4,052","0,92%"
"29/09/2004","4,015","4,015","4,015","4,015","0,25%"
"28/09/2004","4,005","4,005","4,005","4,005","-0,37%"
"27/09/2004","4,020","4,020","4,020","4,020","0,45%"
"24/09/2004","4,002","4,002","4,002","4,002","-0,30%"
"23/09/2004","4,014","4,014","4,014","4,014","-1,38%"
"22/09/2004","4,070","4,070","4,070","4,070","0,15%"
"21/09/2004","4,064","4,064","4,064","4,064","-0,34%"
"20/09/2004","4,078","4,078","4,078","4,078","-0,39%"
"17/09/2004","4,094","4,094","4,094","4,094","-0,53%"
"16/09/2004","4,116","4,116","4,116","4,116","0,22%"
"15/09/2004","4,107","4,107","4,107","4,107","-0,32%"
"14/09/2004","4,120","4,120","4,120","4,120","0,00%"
"13/09/2004","4,120","4,120","4,120","4,120","-0,29%"
"10/09/2004","4,132","4,132","4,132","4,132","-1,15%"
"09/09/2004","4,180","4,180","4,180","4,180","-0,50%"
"08/09/2004","4,201","4,201","4,201","4,201","-0,10%"
"07/09/2004","4,205","4,205","4,205","4,205","1,08%"
"06/09/2004","4,160","4,160","4,160","4,160","1,69%"
"03/09/2004","4,091","4,091","4,091","4,091","0,91%"
"02/09/2004","4,054","4,054","4,054","4,054","0,20%"
"01/09/2004","4,046","4,046","4,046","4,046","-1,03%"
"31/08/2004","4,088","4,088","4,088","4,088","0,15%"
"30/08/2004","4,082","4,082","4,082","4,082","0,07%"
"27/08/2004","4,079","4,079","4,079","4,079","-0,42%"
"26/08/2004","4,096","4,096","4,096","4,096","-0,85%"
"25/08/2004","4,131","4,131","4,131","4,131","0,17%"
"24/08/2004","4,124","4,124","4,124","4,124","1,20%"
"23/08/2004","4,075","4,075","4,075","4,075","-0,29%"
"20/08/2004","4,087","4,087","4,087","4,087","-0,44%"
"19/08/2004","4,105","4,105","4,105","4,105","0,54%"
"18/08/2004","4,083","4,083","4,083","4,083","-0,56%"
"17/08/2004","4,106","4,106","4,106","4,106","1,26%"
"16/08/2004","4,055","4,055","4,055","4,055","-0,54%"
"13/08/2004","4,077","4,077","4,077","4,077","-0,73%"
"12/08/2004","4,107","4,107","4,107","4,107","0,49%"
"11/08/2004","4,087","4,087","4,087","4,087","0,39%"
"10/08/2004","4,071","4,071","4,071","4,071","-0,37%"
"09/08/2004","4,086","4,086","4,086","4,086","-1,94%"
"06/08/2004","4,167","4,167","4,167","4,167","-0,48%"
"05/08/2004","4,187","4,187","4,187","4,187","-0,38%"
"04/08/2004","4,203","4,203","4,203","4,203","-0,43%"
"03/08/2004","4,221","4,221","4,221","4,221","-0,24%"
"02/08/2004","4,231","4,231","4,231","4,231","-1,38%"
"30/07/2004","4,290","4,290","4,290","4,290","-0,42%"
"29/07/2004","4,308","4,308","4,308","4,308","-0,14%"
"28/07/2004","4,314","4,314","4,314","4,314","0,54%"
"27/07/2004","4,291","4,291","4,291","4,291","0,61%"
"26/07/2004","4,265","4,265","4,265","4,265","-0,07%"
"23/07/2004","4,268","4,268","4,268","4,268","-1,00%"
"22/07/2004","4,311","4,311","4,311","4,311","1,82%"
"21/07/2004","4,234","4,234","4,234","4,234","0,62%"
"20/07/2004","4,208","4,208","4,208","4,208","-0,36%"
"19/07/2004","4,223","4,223","4,223","4,223","-1,15%"
"16/07/2004","4,272","4,272","4,272","4,272","-0,02%"
"15/07/2004","4,273","4,273","4,273","4,273","-0,19%"
"14/07/2004","4,281","4,281","4,281","4,281","1,21%"
"13/07/2004","4,230","4,230","4,230","4,230","-0,31%"
"12/07/2004","4,243","4,243","4,243","4,243","-0,21%"
"09/07/2004","4,252","4,252","4,252","4,252","-0,07%"
"08/07/2004","4,255","4,255","4,255","4,255","-0,63%"
"07/07/2004","4,282","4,282","4,282","4,282","0,02%"
"06/07/2004","4,281","4,281","4,281","4,281","-0,21%"
"05/07/2004","4,290","4,290","4,290","4,290","-0,88%"
"02/07/2004","4,328","4,328","4,328","4,328","-0,23%"
"01/07/2004","4,338","4,338","4,338","4,338","-0,91%"
"30/06/2004","4,378","4,378","4,378","4,378","-0,43%"
"29/06/2004","4,397","4,397","4,397","4,397","1,22%"
"28/06/2004","4,344","4,344","4,344","4,344","0,51%"
"25/06/2004","4,322","4,322","4,322","4,322","-1,21%"
"24/06/2004","4,375","4,375","4,375","4,375","-0,16%"
"23/06/2004","4,382","4,382","4,382","4,382","0,60%"
"22/06/2004","4,356","4,356","4,356","4,356","-0,37%"
"21/06/2004","4,372","4,372","4,372","4,372","-0,64%"
"18/06/2004","4,400","4,400","4,400","4,400","0,34%"
"17/06/2004","4,385","4,385","4,385","4,385","1,04%"
"16/06/2004","4,340","4,340","4,340","4,340","-2,38%"
"15/06/2004","4,446","4,446","4,446","4,446","-0,25%"
"14/06/2004","4,457","4,457","4,457","4,457","0,72%"
"11/06/2004","4,425","4,425","4,425","4,425","0,11%"
"10/06/2004","4,420","4,420","4,420","4,420","0,91%"
"09/06/2004","4,380","4,380","4,380","4,380","-0,27%"
"08/06/2004","4,392","4,392","4,392","4,392","-0,72%"
"07/06/2004","4,424","4,424","4,424","4,424","0,50%"
"04/06/2004","4,402","4,402","4,402","4,402","-0,09%"
"03/06/2004","4,406","4,406","4,406","4,406","0,18%"
"02/06/2004","4,398","4,398","4,398","4,398","-0,05%"
"01/06/2004","4,400","4,400","4,400","4,400","1,24%"
"31/05/2004","4,346","4,346","4,346","4,346","1,12%"
"28/05/2004","4,298","4,298","4,298","4,298","-1,08%"
"27/05/2004","4,345","4,345","4,345","4,345","-0,78%"
"26/05/2004","4,379","4,379","4,379","4,379","-0,07%"
"25/05/2004","4,382","4,382","4,382","4,382","-0,25%"
"24/05/2004","4,393","4,393","4,393","4,393","0,32%"
"21/05/2004","4,379","4,379","4,379","4,379","-0,50%"
"20/05/2004","4,401","4,401","4,401","4,401","1,15%"
"19/05/2004","4,351","4,351","4,351","4,351","0,39%"
"18/05/2004","4,334","4,334","4,334","4,334","-0,69%"
"17/05/2004","4,364","4,364","4,364","4,364","-1,13%"
"14/05/2004","4,414","4,414","4,414","4,414","0,43%"
"13/05/2004","4,395","4,395","4,395","4,395","0,80%"
"12/05/2004","4,360","4,360","4,360","4,360","0,11%"
"11/05/2004","4,355","4,355","4,355","4,355","-0,43%"
"10/05/2004","4,374","4,374","4,374","4,374","1,82%"
"07/05/2004","4,296","4,296","4,296","4,296","1,20%"
"06/05/2004","4,245","4,245","4,245","4,245","0,66%"
"05/05/2004","4,217","4,217","4,217","4,217","0,09%"
"04/05/2004","4,213","4,213","4,213","4,213","-0,54%"
"03/05/2004","4,236","4,236","4,236","4,236","-1,10%"
"30/04/2004","4,283","4,283","4,283","4,283","0,28%"
"29/04/2004","4,271","4,271","4,271","4,271","0,28%"
"28/04/2004","4,259","4,259","4,259","4,259","-0,02%"
"27/04/2004","4,260","4,260","4,260","4,260","0,45%"
"26/04/2004","4,241","4,241","4,241","4,241","0,31%"
"23/04/2004","4,228","4,228","4,228","4,228","-0,42%"
"22/04/2004","4,246","4,246","4,246","4,246","0,88%"
"21/04/2004","4,209","4,209","4,209","4,209","0,45%"
"20/04/2004","4,190","4,190","4,190","4,190","0,12%"
"19/04/2004","4,185","4,185","4,185","4,185","-0,66%"
"16/04/2004","4,213","4,213","4,213","4,213","-0,47%"
"15/04/2004","4,233","4,233","4,233","4,233","0,26%"
"14/04/2004","4,222","4,222","4,222","4,222","1,88%"
"13/04/2004","4,144","4,144","4,144","4,144","0,36%"
"08/04/2004","4,129","4,129","4,129","4,129","-0,65%"
"07/04/2004","4,156","4,156","4,156","4,156","-0,62%"
"06/04/2004","4,182","4,182","4,182","4,182","0,46%"
"05/04/2004","4,163","4,163","4,163","4,163","3,07%"
"02/04/2004","4,039","4,039","4,039","4,039","1,05%"
"01/04/2004","3,997","3,997","3,997","3,997","-0,45%"
"31/03/2004","4,015","4,015","4,015","4,015","1,11%"
"30/03/2004","3,971","3,971","3,971","3,971","0,00%"
"29/03/2004","3,971","3,971","3,971","3,971","1,48%"
"26/03/2004","3,913","3,913","3,913","3,913","-0,43%"
"25/03/2004","3,930","3,930","3,930","3,930","-0,86%"
"24/03/2004","3,964","3,964","3,964","3,964","0,43%"
"23/03/2004","3,947","3,947","3,947","3,947","-0,60%"
"22/03/2004","3,971","3,971","3,971","3,971","0,20%"
"19/03/2004","3,963","3,963","3,963","3,963","-0,28%"
"18/03/2004","3,974","3,974","3,974","3,974","-0,77%"
"17/03/2004","4,005","4,005","4,005","4,005","0,81%"
"16/03/2004","3,973","3,973","3,973","3,973","-0,33%"
"15/03/2004","3,986","3,986","3,986","3,986","1,09%"
"12/03/2004","3,943","3,943","3,943","3,943","0,00%"
"11/03/2004","3,943","3,943","3,943","3,943","0,15%"
"10/03/2004","3,937","3,937","3,937","3,937","-0,18%"
"09/03/2004","3,944","3,944","3,944","3,944","-1,15%"
"08/03/2004","3,990","3,990","3,990","3,990","-2,71%"
"05/03/2004","4,101","4,101","4,101","4,101","-0,82%"
"04/03/2004","4,135","4,135","4,135","4,135","0,66%"
"03/03/2004","4,108","4,108","4,108","4,108","1,21%"
"02/03/2004","4,059","4,059","4,059","4,059","0,05%"
"01/03/2004","4,057","4,057","4,057","4,057","-1,05%"
"27/02/2004","4,100","4,100","4,100","4,100","0,27%"
"26/02/2004","4,089","4,089","4,089","4,089","-0,22%"
"25/02/2004","4,098","4,098","4,098","4,098","-0,97%"
"24/02/2004","4,138","4,138","4,138","4,138","-0,46%"
"23/02/2004","4,157","4,157","4,157","4,157","0,90%"
"20/02/2004","4,120","4,120","4,120","4,120","0,46%"
"19/02/2004","4,101","4,101","4,101","4,101","0,02%"
"18/02/2004","4,100","4,100","4,100","4,100","-0,68%"
"17/02/2004","4,128","4,128","4,128","4,128","0,27%"
"16/02/2004","4,117","4,117","4,117","4,117","-0,39%"
"13/02/2004","4,133","4,133","4,133","4,133","0,32%"
"12/02/2004","4,120","4,120","4,120","4,120","-0,87%"
"11/02/2004","4,156","4,156","4,156","4,156","0,78%"
"10/02/2004","4,124","4,124","4,124","4,124","-0,67%"
"09/02/2004","4,152","4,152","4,152","4,152","0,00%"
"06/02/2004","4,152","4,152","4,152","4,152","-1,21%"
"05/02/2004","4,203","4,203","4,203","4,203","-0,26%"
"04/02/2004","4,214","4,214","4,214","4,214","0,14%"
"03/02/2004","4,208","4,208","4,208","4,208","-0,92%"
"02/02/2004","4,247","4,247","4,247","4,247","-0,21%"
"30/01/2004","4,256","4,256","4,256","4,256","-0,91%"
"29/01/2004","4,295","4,295","4,295","4,295","3,49%"
"28/01/2004","4,150","4,150","4,150","4,150","-0,62%"
"27/01/2004","4,176","4,176","4,176","4,176","-0,02%"
"26/01/2004","4,177","4,177","4,177","4,177","0,58%"
"23/01/2004","4,153","4,153","4,153","4,153","0,24%"
"22/01/2004","4,143","4,143","4,143","4,143","-0,50%"
"21/01/2004","4,164","4,164","4,164","4,164","0,43%"
"20/01/2004","4,146","4,146","4,146","4,146","0,22%"
"19/01/2004","4,137","4,137","4,137","4,137","-0,98%"
"16/01/2004","4,178","4,178","4,178","4,178","0,34%"
"15/01/2004","4,164","4,164","4,164","4,164","0,46%"
"14/01/2004","4,145","4,145","4,145","4,145","-0,19%"
"13/01/2004","4,153","4,153","4,153","4,153","0,56%"
"12/01/2004","4,130","4,130","4,130","4,130","-0,48%"
"09/01/2004","4,150","4,150","4,150","4,150","-1,91%"
"08/01/2004","4,231","4,231","4,231","4,231","-0,54%"
"07/01/2004","4,254","4,254","4,254","4,254","-0,14%"
"06/01/2004","4,260","4,260","4,260","4,260","-1,66%"
"05/01/2004","4,332","4,332","4,332","4,332","-0,37%"
"02/01/2004","4,348","4,348","4,348","4,348","1,12%"
"31/12/2003","4,300","4,300","4,300","4,300","-0,26%"
"30/12/2003","4,311","4,311","4,311","4,311","0,89%"
"29/12/2003","4,273","4,273","4,273","4,273","0,61%"
"24/12/2003","4,247","4,247","4,247","4,247","-0,07%"
"23/12/2003","4,250","4,250","4,250","4,250","-0,40%"
"22/12/2003","4,267","4,267","4,267","4,267","-0,33%"
"19/12/2003","4,281","4,281","4,281","4,281","0,54%"
"18/12/2003","4,258","4,258","4,258","4,258","0,14%"
"17/12/2003","4,252","4,252","4,252","4,252","-1,14%"
"16/12/2003","4,301","4,301","4,301","4,301","0,42%"
"15/12/2003","4,283","4,283","4,283","4,283","-0,67%"
"12/12/2003","4,312","4,312","4,312","4,312","-1,33%"
"11/12/2003","4,370","4,370","4,370","4,370","0,16%"
"10/12/2003","4,363","4,363","4,363","4,363","0,09%"
"09/12/2003","4,359","4,359","4,359","4,359","-0,11%"
"08/12/2003","4,364","4,364","4,364","4,364","0,72%"
"05/12/2003","4,333","4,333","4,333","4,333","-2,45%"
"04/12/2003","4,442","4,442","4,442","4,442","-0,80%"
"03/12/2003","4,478","4,478","4,478","4,478","0,11%"
"02/12/2003","4,473","4,473","4,473","4,473","-0,53%"
"01/12/2003","4,497","4,497","4,497","4,497","0,54%"
"28/11/2003","4,473","4,473","4,473","4,473","-0,22%"
"27/11/2003","4,483","4,483","4,483","4,483","0,92%"
"26/11/2003","4,442","4,442","4,442","4,442","0,34%"
"25/11/2003","4,427","4,427","4,427","4,427","0,29%"
"24/11/2003","4,414","4,414","4,414","4,414","1,94%"
"21/11/2003","4,330","4,330","4,330","4,330","-0,87%"
"20/11/2003","4,368","4,368","4,368","4,368","-0,11%"
"19/11/2003","4,373","4,373","4,373","4,373","1,06%"
"18/11/2003","4,327","4,327","4,327","4,327","-0,53%"
"17/11/2003","4,350","4,350","4,350","4,350","-0,59%"
"14/11/2003","4,376","4,376","4,376","4,376","-1,26%"
"13/11/2003","4,432","4,432","4,432","4,432","-0,92%"
"12/11/2003","4,473","4,473","4,473","4,473","-0,40%"
"11/11/2003","4,491","4,491","4,491","4,491","-0,27%"
"10/11/2003","4,503","4,503","4,503","4,503","-0,29%"
"07/11/2003","4,516","4,516","4,516","4,516","0,67%"
"06/11/2003","4,486","4,486","4,486","4,486","2,16%"
"05/11/2003","4,391","4,391","4,391","4,391","0,34%"
"04/11/2003","4,376","4,376","4,376","4,376","-0,91%"
"03/11/2003","4,416","4,416","4,416","4,416","1,89%"
"31/10/2003","4,334","4,334","4,334","4,334","-1,48%"
"30/10/2003","4,399","4,399","4,399","4,399","0,96%"
"29/10/2003","4,357","4,357","4,357","4,357","0,00%"
"28/10/2003","4,357","4,357","4,357","4,357","1,11%"
"27/10/2003","4,309","4,309","4,309","4,309","0,61%"
"24/10/2003","4,283","4,283","4,283","4,283","-1,22%"
"23/10/2003","4,336","4,336","4,336","4,336","1,50%"
"22/10/2003","4,272","4,272","4,272","4,272","-0,65%"
"21/10/2003","4,300","4,300","4,300","4,300","-0,99%"
"20/10/2003","4,343","4,343","4,343","4,343","-0,39%"
"17/10/2003","4,360","4,360","4,360","4,360","-0,93%"
"16/10/2003","4,401","4,401","4,401","4,401","0,36%"
"15/10/2003","4,385","4,385","4,385","4,385","1,69%"
"14/10/2003","4,312","4,312","4,312","4,312","-0,07%"
"13/10/2003","4,315","4,315","4,315","4,315","1,70%"
"10/10/2003","4,243","4,243","4,243","4,243","-1,39%"
"09/10/2003","4,303","4,303","4,303","4,303","1,61%"
"08/10/2003","4,235","4,235","4,235","4,235","-0,12%"
"07/10/2003","4,240","4,240","4,240","4,240","0,57%"
"06/10/2003","4,216","4,216","4,216","4,216","-1,33%"
"03/10/2003","4,273","4,273","4,273","4,273","2,74%"
"02/10/2003","4,159","4,159","4,159","4,159","2,59%"
"01/10/2003","4,054","4,054","4,054","4,054","-0,30%"
"30/09/2003","4,066","4,066","4,066","4,066","-0,78%"
"29/09/2003","4,098","4,098","4,098","4,098","0,22%"
"26/09/2003","4,089","4,089","4,089","4,089","-1,37%"
"25/09/2003","4,146","4,146","4,146","4,146","0,31%"
"24/09/2003","4,133","4,133","4,133","4,133","-0,10%"
"23/09/2003","4,137","4,137","4,137","4,137","0,02%"
"22/09/2003","4,136","4,136","4,136","4,136","-0,53%"
"19/09/2003","4,158","4,158","4,158","4,158","-0,34%"
"18/09/2003","4,172","4,172","4,172","4,172","0,36%"
"17/09/2003","4,157","4,157","4,157","4,157","-0,79%"
"16/09/2003","4,190","4,190","4,190","4,190","0,53%"
"15/09/2003","4,168","4,168","4,168","4,168","0,60%"
"12/09/2003","4,143","4,143","4,143","4,143","-3,02%"
"11/09/2003","4,272","4,272","4,272","4,272","0,56%"
"10/09/2003","4,248","4,248","4,248","4,248","-1,21%"
"09/09/2003","4,300","4,300","4,300","4,300","0,96%"
"08/09/2003","4,259","4,259","4,259","4,259","-1,07%"
"05/09/2003","4,305","4,305","4,305","4,305","-0,78%"
"04/09/2003","4,339","4,339","4,339","4,339","-1,16%"
"03/09/2003","4,390","4,390","4,390","4,390","0,09%"
"02/09/2003","4,386","4,386","4,386","4,386","3,25%"
"01/09/2003","4,248","4,248","4,248","4,248","1,87%"
"29/08/2003","4,170","4,170","4,170","4,170","0,02%"
"28/08/2003","4,169","4,169","4,169","4,169","-1,04%"
"27/08/2003","4,213","4,213","4,213","4,213","0,93%"
"26/08/2003","4,174","4,174","4,174","4,174","-0,55%"
"25/08/2003","4,197","4,197","4,197","4,197","-0,05%"
"22/08/2003","4,199","4,199","4,199","4,199","-0,69%"
"21/08/2003","4,228","4,228","4,228","4,228","1,08%"
"20/08/2003","4,183","4,183","4,183","4,183","1,31%"
"19/08/2003","4,129","4,129","4,129","4,129","-0,79%"
"18/08/2003","4,162","4,162","4,162","4,162","-0,34%"
"15/08/2003","4,176","4,176","4,176","4,176","-1,60%"
"14/08/2003","4,244","4,244","4,244","4,244","1,43%"
"13/08/2003","4,184","4,184","4,184","4,184","2,70%"
"12/08/2003","4,074","4,074","4,074","4,074","-0,44%"
"11/08/2003","4,092","4,092","4,092","4,092","2,43%"
"08/08/2003","3,995","3,995","3,995","3,995","-2,63%"
"07/08/2003","4,103","4,103","4,103","4,103","-0,99%"
"06/08/2003","4,144","4,144","4,144","4,144","-0,93%"
"05/08/2003","4,183","4,183","4,183","4,183","0,94%"
"04/08/2003","4,144","4,144","4,144","4,144","-1,80%"
"01/08/2003","4,220","4,220","4,220","4,220","0,21%"
"31/07/2003","4,211","4,211","4,211","4,211","2,18%"
"30/07/2003","4,121","4,121","4,121","4,121","-0,02%"
"29/07/2003","4,122","4,122","4,122","4,122","0,05%"
"28/07/2003","4,120","4,120","4,120","4,120","2,33%"
"25/07/2003","4,026","4,026","4,026","4,026","-1,06%"
"24/07/2003","4,069","4,069","4,069","4,069","1,90%"
"23/07/2003","3,993","3,993","3,993","3,993","-2,68%"
"22/07/2003","4,103","4,103","4,103","4,103","0,56%"
"21/07/2003","4,080","4,080","4,080","4,080","1,09%"
"18/07/2003","4,036","4,036","4,036","4,036","0,00%"
"17/07/2003","4,036","4,036","4,036","4,036","-0,47%"
"16/07/2003","4,055","4,055","4,055","4,055","-0,25%"
"15/07/2003","4,065","4,065","4,065","4,065","4,90%"
"14/07/2003","3,875","3,875","3,875","3,875","-0,51%"
"11/07/2003","3,895","3,895","3,895","3,895","0,18%"
"10/07/2003","3,888","3,888","3,888","3,888","-1,59%"
"09/07/2003","3,951","3,951","3,951","3,951","-0,90%"
"08/07/2003","3,987","3,987","3,987","3,987","-0,08%"
"07/07/2003","3,990","3,990","3,990","3,990","1,92%"
"04/07/2003","3,915","3,915","3,915","3,915","-1,58%"
"03/07/2003","3,978","3,978","3,978","3,978","3,08%"
"02/07/2003","3,859","3,859","3,859","3,859","-0,08%"
"01/07/2003","3,862","3,862","3,862","3,862","0,47%"
"30/06/2003","3,844","3,844","3,844","3,844","-2,11%"
"27/06/2003","3,927","3,927","3,927","3,927","1,63%"
"26/06/2003","3,864","3,864","3,864","3,864","5,09%"
"25/06/2003","3,677","3,677","3,677","3,677","-1,13%"
"24/06/2003","3,719","3,719","3,719","3,719","-0,05%"
"23/06/2003","3,721","3,721","3,721","3,721","-1,53%"
"20/06/2003","3,779","3,779","3,779","3,779","1,94%"
"19/06/2003","3,707","3,707","3,707","3,707","-0,86%"
"18/06/2003","3,739","3,739","3,739","3,739","2,66%"
"17/06/2003","3,642","3,642","3,642","3,642","2,30%"
"16/06/2003","3,560","3,560","3,560","3,560","1,31%"
"13/06/2003","3,514","3,514","3,514","3,514","-1,49%"
"12/06/2003","3,567","3,567","3,567","3,567","-0,08%"
"11/06/2003","3,570","3,570","3,570","3,570","-0,06%"
"10/06/2003","3,572","3,572","3,572","3,572","-1,71%"
"09/06/2003","3,634","3,634","3,634","3,634","-2,00%"
"06/06/2003","3,708","3,708","3,708","3,708","0,65%"
"05/06/2003","3,684","3,684","3,684","3,684","-0,89%"
"04/06/2003","3,717","3,717","3,717","3,717","-2,42%"
"03/06/2003","3,809","3,809","3,809","3,809","-0,10%"
"02/06/2003","3,813","3,813","3,813","3,813","1,46%"
"30/05/2003","3,758","3,758","3,758","3,758","0,37%"
"29/05/2003","3,744","3,744","3,744","3,744","-1,96%"
"28/05/2003","3,819","3,819","3,819","3,819","2,17%"
"27/05/2003","3,738","3,738","3,738","3,738","1,74%"
"26/05/2003","3,674","3,674","3,674","3,674","-0,78%"
"23/05/2003","3,703","3,703","3,703","3,703","-1,62%"
"22/05/2003","3,764","3,764","3,764","3,764","-0,66%"
"21/05/2003","3,789","3,789","3,789","3,789","-0,05%"
"20/05/2003","3,791","3,791","3,791","3,791","-0,47%"
"19/05/2003","3,809","3,809","3,809","3,809","-2,26%"
"16/05/2003","3,897","3,897","3,897","3,897","-0,66%"
"15/05/2003","3,923","3,923","3,923","3,923","-1,23%"
"14/05/2003","3,972","3,972","3,972","3,972","0,30%"
"13/05/2003","3,960","3,960","3,960","3,960","-0,75%"
"12/05/2003","3,990","3,990","3,990","3,990","-0,03%"
"09/05/2003","3,991","3,991","3,991","3,991","0,15%"
"08/05/2003","3,985","3,985","3,985","3,985","-1,17%"
"07/05/2003","4,032","4,032","4,032","4,032","-2,44%"
"06/05/2003","4,133","4,133","4,133","4,133","-0,10%"
"05/05/2003","4,137","4,137","4,137","4,137","-0,27%"
"02/05/2003","4,148","4,148","4,148","4,148","1,10%"
"01/05/2003","4,103","4,103","4,103","4,103","-0,61%"
"30/04/2003","4,128","4,128","4,128","4,128","-1,78%"
"29/04/2003","4,203","4,203","4,203","4,203","0,50%"
"28/04/2003","4,182","4,182","4,182","4,182","0,43%"
"25/04/2003","4,164","4,164","4,164","4,164","0,10%"
"24/04/2003","4,160","4,160","4,160","4,160","-1,77%"
"23/04/2003","4,235","4,235","4,235","4,235","0,91%"
"22/04/2003","4,197","4,197","4,197","4,197","-1,11%"
"21/04/2003","4,244","4,244","4,244","4,244","0,05%"
"18/04/2003","4,242","4,242","4,242","4,242","0,00%"
"17/04/2003","4,242","4,242","4,242","4,242","0,88%"
"16/04/2003","4,205","4,205","4,205","4,205","-1,41%"
"15/04/2003","4,265","4,265","4,265","4,265","-1,09%"
"14/04/2003","4,312","4,312","4,312","4,312","1,03%"
"11/04/2003","4,268","4,268","4,268","4,268","1,38%"
"10/04/2003","4,210","4,210","4,210","4,210","-0,28%"
"09/04/2003","4,222","4,222","4,222","4,222","-1,68%"
"08/04/2003","4,294","4,294","4,294","4,294","-0,67%"
"07/04/2003","4,323","4,323","4,323","4,323","1,60%"
"04/04/2003","4,255","4,255","4,255","4,255","0,16%"
"03/04/2003","4,248","4,248","4,248","4,248","0,74%"
"02/04/2003","4,217","4,217","4,217","4,217","2,88%"
"01/04/2003","4,099","4,099","4,099","4,099","-0,36%"
"31/03/2003","4,114","4,114","4,114","4,114","-2,14%"
