"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Variation %"
"02/02/2004","4,352","4,352","4,352","4,352","-0,41%"
"30/01/2004","4,370","4,370","4,370","4,370","-1,00%"
"29/01/2004","4,414","4,414","4,414","4,414","3,47%"
"28/01/2004","4,266","4,266","4,266","4,266","-0,58%"
"27/01/2004","4,291","4,291","4,291","4,291","-0,16%"
"26/01/2004","4,298","4,298","4,298","4,298","0,59%"
"23/01/2004","4,273","4,273","4,273","4,273","0,19%"
"22/01/2004","4,265","4,265","4,265","4,265","-0,42%"
"21/01/2004","4,283","4,283","4,283","4,283","0,37%"
"20/01/2004","4,267","4,267","4,267","4,267","-0,91%"
"19/01/2004","4,306","4,306","4,306","4,306","0,19%"
"16/01/2004","4,298","4,298","4,298","4,298","0,33%"
"15/01/2004","4,284","4,284","4,284","4,284","0,49%"
"14/01/2004","4,263","4,263","4,263","4,263","-0,19%"
"13/01/2004","4,271","4,271","4,271","4,271","0,49%"
"12/01/2004","4,250","4,250","4,250","4,250","-0,38%"
"09/01/2004","4,266","4,266","4,266","4,266","-2,00%"
"08/01/2004","4,353","4,353","4,353","4,353","-0,59%"
"07/01/2004","4,379","4,379","4,379","4,379","0,16%"
"06/01/2004","4,372","4,372","4,372","4,372","-1,80%"
"05/01/2004","4,452","4,452","4,452","4,452","-0,31%"
"02/01/2004","4,466","4,466","4,466","4,466","-0,31%"
"01/01/2004","4,480","4,480","4,480","4,480","1,08%"
"30/12/2003","4,432","4,432","4,432","4,432","0,70%"
"29/12/2003","4,401","4,401","4,401","4,401","0,36%"
"23/12/2003","4,385","4,385","4,385","4,385","-0,34%"
"22/12/2003","4,400","4,400","4,400","4,400","-0,11%"
"19/12/2003","4,405","4,405","4,405","4,405","0,43%"
"18/12/2003","4,386","4,386","4,386","4,386","0,30%"
"17/12/2003","4,373","4,373","4,373","4,373","-1,15%"
"16/12/2003","4,424","4,424","4,424","4,424","0,43%"
"15/12/2003","4,405","4,405","4,405","4,405","-0,68%"
"12/12/2003","4,435","4,435","4,435","4,435","-1,31%"
"11/12/2003","4,494","4,494","4,494","4,494","0,36%"
"10/12/2003","4,478","4,478","4,478","4,478","0,09%"
"09/12/2003","4,474","4,474","4,474","4,474","-0,27%"
"08/12/2003","4,486","4,486","4,486","4,486","0,76%"
"05/12/2003","4,452","4,452","4,452","4,452","-1,96%"
"04/12/2003","4,541","4,541","4,541","4,541","-1,00%"
"03/12/2003","4,587","4,587","4,587","4,587","-0,07%"
"02/12/2003","4,590","4,590","4,590","4,590","-0,26%"
"01/12/2003","4,602","4,602","4,602","4,602","0,50%"
"28/11/2003","4,579","4,579","4,579","4,579","-0,04%"
"27/11/2003","4,581","4,581","4,581","4,581","0,84%"
"26/11/2003","4,543","4,543","4,543","4,543","0,33%"
"25/11/2003","4,528","4,528","4,528","4,528","0,18%"
"24/11/2003","4,520","4,520","4,520","4,520","2,03%"
"21/11/2003","4,430","4,430","4,430","4,430","-0,69%"
"20/11/2003","4,461","4,461","4,461","4,461","-0,27%"
"19/11/2003","4,473","4,473","4,473","4,473","0,95%"
"18/11/2003","4,431","4,431","4,431","4,431","-0,36%"
"17/11/2003","4,447","4,447","4,447","4,447","-0,76%"
"14/11/2003","4,481","4,481","4,481","4,481","-1,28%"
"13/11/2003","4,539","4,539","4,539","4,539","-0,72%"
"12/11/2003","4,572","4,572","4,572","4,572","-0,52%"
"11/11/2003","4,596","4,596","4,596","4,596","-0,20%"
"10/11/2003","4,605","4,605","4,605","4,605","-0,22%"
"07/11/2003","4,615","4,615","4,615","4,615","0,68%"
"06/11/2003","4,584","4,584","4,584","4,584","2,18%"
"05/11/2003","4,486","4,486","4,486","4,486","0,20%"
"04/11/2003","4,477","4,477","4,477","4,477","-0,86%"
"03/11/2003","4,516","4,516","4,516","4,516","1,62%"
"31/10/2003","4,444","4,444","4,444","4,444","-1,29%"
"30/10/2003","4,502","4,502","4,502","4,502","1,12%"
"29/10/2003","4,452","4,452","4,452","4,452","0,02%"
"28/10/2003","4,451","4,451","4,451","4,451","0,82%"
"27/10/2003","4,415","4,415","4,415","4,415","0,78%"
"24/10/2003","4,381","4,381","4,381","4,381","-1,15%"
"23/10/2003","4,432","4,432","4,432","4,432","1,56%"
"22/10/2003","4,364","4,364","4,364","4,364","-0,32%"
"21/10/2003","4,378","4,378","4,378","4,378","-1,13%"
"20/10/2003","4,428","4,428","4,428","4,428","-0,49%"
"17/10/2003","4,450","4,450","4,450","4,450","-0,69%"
"16/10/2003","4,481","4,481","4,481","4,481","0,11%"
"15/10/2003","4,476","4,476","4,476","4,476","1,36%"
"14/10/2003","4,416","4,416","4,416","4,416","0,16%"
"13/10/2003","4,409","4,409","4,409","4,409","1,47%"
"10/10/2003","4,345","4,345","4,345","4,345","-1,23%"
"09/10/2003","4,399","4,399","4,399","4,399","1,66%"
"08/10/2003","4,327","4,327","4,327","4,327","-0,23%"
"07/10/2003","4,337","4,337","4,337","4,337","0,39%"
"06/10/2003","4,320","4,320","4,320","4,320","-1,26%"
"03/10/2003","4,375","4,375","4,375","4,375","2,65%"
"02/10/2003","4,262","4,262","4,262","4,262","2,65%"
"01/10/2003","4,152","4,152","4,152","4,152","-0,02%"
"30/09/2003","4,153","4,153","4,153","4,153","-0,88%"
"29/09/2003","4,190","4,190","4,190","4,190","0,26%"
"26/09/2003","4,179","4,179","4,179","4,179","-1,35%"
"25/09/2003","4,236","4,236","4,236","4,236","0,33%"
"24/09/2003","4,222","4,222","4,222","4,222","-0,07%"
"23/09/2003","4,225","4,225","4,225","4,225","-0,09%"
"22/09/2003","4,229","4,229","4,229","4,229","-1,17%"
"19/09/2003","4,279","4,279","4,279","4,279","-0,35%"
"18/09/2003","4,294","4,294","4,294","4,294","0,37%"
"17/09/2003","4,278","4,278","4,278","4,278","-0,86%"
"16/09/2003","4,315","4,315","4,315","4,315","0,42%"
"15/09/2003","4,297","4,297","4,297","4,297","0,73%"
"12/09/2003","4,266","4,266","4,266","4,266","-2,78%"
"11/09/2003","4,388","4,388","4,388","4,388","0,50%"
"10/09/2003","4,366","4,366","4,366","4,366","-1,29%"
"09/09/2003","4,423","4,423","4,423","4,423","1,00%"
"08/09/2003","4,379","4,379","4,379","4,379","-1,13%"
"05/09/2003","4,429","4,429","4,429","4,429","-0,83%"
"04/09/2003","4,466","4,466","4,466","4,466","-1,09%"
"03/09/2003","4,515","4,515","4,515","4,515","0,07%"
"02/09/2003","4,512","4,512","4,512","4,512","3,16%"
"01/09/2003","4,374","4,374","4,374","4,374","1,58%"
"29/08/2003","4,306","4,306","4,306","4,306","0,00%"
"28/08/2003","4,306","4,306","4,306","4,306","-1,03%"
"27/08/2003","4,351","4,351","4,351","4,351","0,90%"
"26/08/2003","4,312","4,312","4,312","4,312","-0,53%"
"25/08/2003","4,335","4,335","4,335","4,335","0,00%"
"22/08/2003","4,335","4,335","4,335","4,335","-0,69%"
"21/08/2003","4,365","4,365","4,365","4,365","1,04%"
"20/08/2003","4,320","4,320","4,320","4,320","1,43%"
"19/08/2003","4,259","4,259","4,259","4,259","-0,68%"
"18/08/2003","4,288","4,288","4,288","4,288","-1,99%"
"14/08/2003","4,375","4,375","4,375","4,375","1,39%"
"13/08/2003","4,315","4,315","4,315","4,315","2,74%"
"12/08/2003","4,200","4,200","4,200","4,200","-0,50%"
"11/08/2003","4,221","4,221","4,221","4,221","2,10%"
"08/08/2003","4,134","4,134","4,134","4,134","-2,66%"
"07/08/2003","4,247","4,247","4,247","4,247","-0,96%"
"06/08/2003","4,288","4,288","4,288","4,288","-0,79%"
"05/08/2003","4,322","4,322","4,322","4,322","0,82%"
"04/08/2003","4,287","4,287","4,287","4,287","-1,56%"
"01/08/2003","4,355","4,355","4,355","4,355","0,07%"
"31/07/2003","4,352","4,352","4,352","4,352","2,04%"
"30/07/2003","4,265","4,265","4,265","4,265","0,05%"
"29/07/2003","4,263","4,263","4,263","4,263","0,14%"
"28/07/2003","4,257","4,257","4,257","4,257","2,60%"
"25/07/2003","4,149","4,149","4,149","4,149","-1,19%"
"24/07/2003","4,199","4,199","4,199","4,199","2,07%"
"23/07/2003","4,114","4,114","4,114","4,114","-2,90%"
"22/07/2003","4,237","4,237","4,237","4,237","0,33%"
"21/07/2003","4,223","4,223","4,223","4,223","0,86%"
"18/07/2003","4,187","4,187","4,187","4,187","0,14%"
"17/07/2003","4,181","4,181","4,181","4,181","-0,19%"
"16/07/2003","4,189","4,189","4,189","4,189","-0,66%"
"15/07/2003","4,217","4,217","4,217","4,217","4,87%"
"14/07/2003","4,021","4,021","4,021","4,021","-0,40%"
"11/07/2003","4,037","4,037","4,037","4,037","0,27%"
"10/07/2003","4,026","4,026","4,026","4,026","-1,28%"
"09/07/2003","4,078","4,078","4,078","4,078","-0,78%"
"08/07/2003","4,110","4,110","4,110","4,110","0,00%"
"07/07/2003","4,110","4,110","4,110","4,110","1,78%"
"04/07/2003","4,038","4,038","4,038","4,038","-1,37%"
"03/07/2003","4,094","4,094","4,094","4,094","1,66%"
"02/07/2003","4,027","4,027","4,027","4,027","1,16%"
"01/07/2003","3,981","3,981","3,981","3,981","0,38%"
"30/06/2003","3,966","3,966","3,966","3,966","-1,95%"
"27/06/2003","4,045","4,045","4,045","4,045","1,53%"
"26/06/2003","3,984","3,984","3,984","3,984","4,48%"
"25/06/2003","3,813","3,813","3,813","3,813","-1,04%"
"24/06/2003","3,853","3,853","3,853","3,853","-0,10%"
"23/06/2003","3,857","3,857","3,857","3,857","0,52%"
"20/06/2003","3,837","3,837","3,837","3,837","1,67%"
"19/06/2003","3,774","3,774","3,774","3,774","-0,97%"
"18/06/2003","3,811","3,811","3,811","3,811","2,64%"
"17/06/2003","3,713","3,713","3,713","3,713","2,23%"
"16/06/2003","3,632","3,632","3,632","3,632","1,51%"
"13/06/2003","3,578","3,578","3,578","3,578","-1,57%"
"12/06/2003","3,635","3,635","3,635","3,635","-0,05%"
"11/06/2003","3,637","3,637","3,637","3,637","-0,03%"
"10/06/2003","3,638","3,638","3,638","3,638","-1,78%"
"09/06/2003","3,704","3,704","3,704","3,704","-1,88%"
"06/06/2003","3,775","3,775","3,775","3,775","0,69%"
"05/06/2003","3,749","3,749","3,749","3,749","-0,82%"
"04/06/2003","3,780","3,780","3,780","3,780","0,96%"
"03/06/2003","3,744","3,744","3,744","3,744","-3,55%"
"02/06/2003","3,882","3,882","3,882","3,882","1,33%"
"30/05/2003","3,831","3,831","3,831","3,831","0,29%"
"29/05/2003","3,820","3,820","3,820","3,820","-2,08%"
"28/05/2003","3,901","3,901","3,901","3,901","2,42%"
"27/05/2003","3,809","3,809","3,809","3,809","1,49%"
"26/05/2003","3,753","3,753","3,753","3,753","-0,79%"
"23/05/2003","3,783","3,783","3,783","3,783","-1,48%"
"22/05/2003","3,840","3,840","3,840","3,840","-0,60%"
"21/05/2003","3,863","3,863","3,863","3,863","-0,10%"
"20/05/2003","3,867","3,867","3,867","3,867","-0,44%"
"19/05/2003","3,884","3,884","3,884","3,884","-2,12%"
"16/05/2003","3,968","3,968","3,968","3,968","-0,63%"
"15/05/2003","3,993","3,993","3,993","3,993","-1,31%"
"14/05/2003","4,046","4,046","4,046","4,046","0,12%"
"13/05/2003","4,041","4,041","4,041","4,041","-0,61%"
"12/05/2003","4,066","4,066","4,066","4,066","-0,12%"
"09/05/2003","4,071","4,071","4,071","4,071","0,32%"
"08/05/2003","4,058","4,058","4,058","4,058","-1,31%"
"07/05/2003","4,112","4,112","4,112","4,112","-2,42%"
"06/05/2003","4,214","4,214","4,214","4,214","-0,21%"
"05/05/2003","4,223","4,223","4,223","4,223","-0,26%"
"02/05/2003","4,234","4,234","4,234","4,234","1,12%"
"01/05/2003","4,187","4,187","4,187","4,187","-0,57%"
"30/04/2003","4,211","4,211","4,211","4,211","-1,73%"
"29/04/2003","4,285","4,285","4,285","4,285","0,35%"
"28/04/2003","4,270","4,270","4,270","4,270","0,52%"
"25/04/2003","4,248","4,248","4,248","4,248","0,21%"
"24/04/2003","4,239","4,239","4,239","4,239","-1,90%"
"23/04/2003","4,321","4,321","4,321","4,321","1,08%"
"22/04/2003","4,275","4,275","4,275","4,275","-1,13%"
"18/04/2003","4,324","4,324","4,324","4,324","-0,14%"
"17/04/2003","4,330","4,330","4,330","4,330","0,84%"
"16/04/2003","4,294","4,294","4,294","4,294","-1,42%"
"15/04/2003","4,356","4,356","4,356","4,356","-0,93%"
"14/04/2003","4,397","4,397","4,397","4,397","0,96%"
"11/04/2003","4,355","4,355","4,355","4,355","1,16%"
"10/04/2003","4,305","4,305","4,305","4,305","-0,09%"
"09/04/2003","4,309","4,309","4,309","4,309","-1,60%"
"08/04/2003","4,379","4,379","4,379","4,379","-0,70%"
"07/04/2003","4,410","4,410","4,410","4,410","1,36%"
"04/04/2003","4,351","4,351","4,351","4,351","0,42%"
"03/04/2003","4,333","4,333","4,333","4,333","0,63%"
"02/04/2003","4,306","4,306","4,306","4,306","2,87%"
"01/04/2003","4,186","4,186","4,186","4,186","-0,43%"
"31/03/2003","4,204","4,204","4,204","4,204","-2,14%"
"28/03/2003","4,296","4,296","4,296","4,296","-1,51%"
"27/03/2003","4,362","4,362","4,362","4,362","-0,27%"
