"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Variation %"
"29/09/1994","7,5340","7,5340","7,5340","7,5340","0,71%"
"30/09/1994","7,5710","7,5710","7,5710","7,5710","0,49%"
"04/10/1994","7,7190","7,7190","7,7190","7,7190","1,95%"
"05/10/1994","7,7940","7,7940","7,7940","7,7940","0,97%"
"06/10/1994","7,7490","7,7490","7,7490","7,7490","-0,58%"
"07/10/1994","7,7190","7,7190","7,7190","7,7190","-0,39%"
"10/10/1994","7,6140","7,6140","7,6140","7,6140","-1,36%"
"11/10/1994","7,5480","7,5480","7,5480","7,5480","-0,87%"
"12/10/1994","7,5560","7,5560","7,5560","7,5560","0,11%"
"13/10/1994","7,3980","7,3980","7,3980","7,3980","-2,09%"
"14/10/1994","7,4020","7,4020","7,4020","7,4020","0,05%"
"17/10/1994","7,3250","7,3250","7,3250","7,3250","-1,04%"
"18/10/1994","7,3310","7,3310","7,3310","7,3310","0,08%"
"19/10/1994","7,4070","7,4070","7,4070","7,4070","1,04%"
"20/10/1994","7,4390","7,4390","7,4390","7,4390","0,43%"
"21/10/1994","7,4960","7,4960","7,4960","7,4960","0,77%"
"24/10/1994","7,5590","7,5590","7,5590","7,5590","0,84%"
"25/10/1994","7,6770","7,6770","7,6770","7,6770","1,56%"
"26/10/1994","7,6770","7,6770","7,6770","7,6770","0,00%"
"27/10/1994","7,6090","7,6090","7,6090","7,6090","-0,89%"
"28/10/1994","7,5700","7,5700","7,5700","7,5700","-0,51%"
"31/10/1994","7,6380","7,6380","7,6380","7,6380","0,90%"
"01/11/1994","7,6360","7,6360","7,6360","7,6360","-0,03%"
"02/11/1994","7,6800","7,6800","7,6800","7,6800","0,58%"
"03/11/1994","7,6410","7,6410","7,6410","7,6410","-0,51%"
"04/11/1994","7,6050","7,6050","7,6050","7,6050","-0,47%"
"07/11/1994","7,6460","7,6460","7,6460","7,6460","0,54%"
"08/11/1994","7,5980","7,5980","7,5980","7,5980","-0,63%"
"09/11/1994","7,5270","7,5270","7,5270","7,5270","-0,93%"
"10/11/1994","7,4710","7,4710","7,4710","7,4710","-0,74%"
"11/11/1994","7,4860","7,4860","7,4860","7,4860","0,20%"
"14/11/1994","7,4440","7,4440","7,4440","7,4440","-0,56%"
"15/11/1994","7,4120","7,4120","7,4120","7,4120","-0,43%"
"17/11/1994","7,5350","7,5350","7,5350","7,5350","1,66%"
"18/11/1994","7,5260","7,5260","7,5260","7,5260","-0,12%"
"21/11/1994","7,4870","7,4870","7,4870","7,4870","-0,52%"
"22/11/1994","7,4450","7,4450","7,4450","7,4450","-0,56%"
"23/11/1994","7,3540","7,3540","7,3540","7,3540","-1,22%"
"24/11/1994","7,2960","7,2960","7,2960","7,2960","-0,79%"
"25/11/1994","7,2780","7,2780","7,2780","7,2780","-0,25%"
"28/11/1994","7,3120","7,3120","7,3120","7,3120","0,47%"
"29/11/1994","7,3740","7,3740","7,3740","7,3740","0,85%"
"30/11/1994","7,3070","7,3070","7,3070","7,3070","-0,91%"
"01/12/1994","7,3240","7,3240","7,3240","7,3240","0,23%"
"02/12/1994","7,2910","7,2910","7,2910","7,2910","-0,45%"
"05/12/1994","7,3310","7,3310","7,3310","7,3310","0,55%"
"06/12/1994","7,3290","7,3290","7,3290","7,3290","-0,03%"
"07/12/1994","7,3900","7,3900","7,3900","7,3900","0,83%"
"08/12/1994","7,4010","7,4010","7,4010","7,4010","0,15%"
"09/12/1994","7,3970","7,3970","7,3970","7,3970","-0,05%"
"12/12/1994","7,4610","7,4610","7,4610","7,4610","0,87%"
"13/12/1994","7,4990","7,4990","7,4990","7,4990","0,51%"
"14/12/1994","7,4990","7,4990","7,4990","7,4990","0,00%"
"15/12/1994","7,4890","7,4890","7,4890","7,4890","-0,13%"
"16/12/1994","7,4750","7,4750","7,4750","7,4750","-0,19%"
"19/12/1994","7,5070","7,5070","7,5070","7,5070","0,43%"
"20/12/1994","7,5130","7,5130","7,5130","7,5130","0,08%"
"21/12/1994","7,5050","7,5050","7,5050","7,5050","-0,11%"
"22/12/1994","7,4890","7,4890","7,4890","7,4890","-0,21%"
"23/12/1994","7,5030","7,5030","7,5030","7,5030","0,19%"
"27/12/1994","7,4710","7,4710","7,4710","7,4710","-0,43%"
"28/12/1994","7,5090","7,5090","7,5090","7,5090","0,51%"
"29/12/1994","7,6530","7,6530","7,6530","7,6530","1,92%"
"30/12/1994","7,5970","7,5970","7,5970","7,5970","-0,73%"
"02/01/1995","7,6430","7,6430","7,6430","7,6430","0,61%"
"03/01/1995","7,9210","7,9210","7,9210","7,9210","3,64%"
"04/01/1995","7,6710","7,6710","7,6710","7,6710","-3,16%"
"05/01/1995","7,7740","7,7740","7,7740","7,7740","1,34%"
"06/01/1995","7,7000","7,7000","7,7000","7,7000","-0,95%"
"09/01/1995","7,7360","7,7360","7,7360","7,7360","0,47%"
"10/01/1995","7,6120","7,6120","7,6120","7,6120","-1,60%"
"11/01/1995","7,6210","7,6210","7,6210","7,6210","0,12%"
"12/01/1995","7,5760","7,5760","7,5760","7,5760","-0,59%"
"13/01/1995","7,5080","7,5080","7,5080","7,5080","-0,90%"
"16/01/1995","7,5240","7,5240","7,5240","7,5240","0,21%"
"17/01/1995","7,5650","7,5650","7,5650","7,5650","0,54%"
"18/01/1995","7,5150","7,5150","7,5150","7,5150","-0,66%"
"19/01/1995","7,5180","7,5180","7,5180","7,5180","0,04%"
"20/01/1995","7,5280","7,5280","7,5280","7,5280","0,13%"
"23/01/1995","7,5880","7,5880","7,5880","7,5880","0,80%"
"24/01/1995","7,5640","7,5640","7,5640","7,5640","-0,32%"
"25/01/1995","7,5290","7,5290","7,5290","7,5290","-0,46%"
"26/01/1995","7,4450","7,4450","7,4450","7,4450","-1,12%"
"27/01/1995","7,4060","7,4060","7,4060","7,4060","-0,52%"
"30/01/1995","7,4340","7,4340","7,4340","7,4340","0,38%"
"31/01/1995","7,4400","7,4400","7,4400","7,4400","0,08%"
"01/02/1995","7,4230","7,4230","7,4230","7,4230","-0,23%"
"02/02/1995","7,4540","7,4540","7,4540","7,4540","0,42%"
"03/02/1995","7,3850","7,3850","7,3850","7,3850","-0,93%"
"06/02/1995","7,4220","7,4220","7,4220","7,4220","0,50%"
"07/02/1995","7,3520","7,3520","7,3520","7,3520","-0,94%"
"08/02/1995","7,3680","7,3680","7,3680","7,3680","0,22%"
"09/02/1995","7,3640","7,3640","7,3640","7,3640","-0,05%"
"10/02/1995","7,4070","7,4070","7,4070","7,4070","0,58%"
"13/02/1995","7,4480","7,4480","7,4480","7,4480","0,55%"
"14/02/1995","7,4260","7,4260","7,4260","7,4260","-0,30%"
"15/02/1995","7,3630","7,3630","7,3630","7,3630","-0,85%"
"16/02/1995","7,3930","7,3930","7,3930","7,3930","0,41%"
"17/02/1995","7,3970","7,3970","7,3970","7,3970","0,05%"
"20/02/1995","7,4040","7,4040","7,4040","7,4040","0,09%"
"21/02/1995","7,4350","7,4350","7,4350","7,4350","0,42%"
"22/02/1995","7,4260","7,4260","7,4260","7,4260","-0,12%"
"23/02/1995","7,3560","7,3560","7,3560","7,3560","-0,94%"
"24/02/1995","7,4150","7,4150","7,4150","7,4150","0,80%"
"27/02/1995","7,2990","7,2990","7,2990","7,2990","-1,56%"
"28/02/1995","7,3720","7,3720","7,3720","7,3720","1,00%"
"01/03/1995","7,2930","7,2930","7,2930","7,2930","-1,07%"
"02/03/1995","7,3830","7,3830","7,3830","7,3830","1,23%"
"03/03/1995","7,3850","7,3850","7,3850","7,3850","0,03%"
"06/03/1995","7,3430","7,3430","7,3430","7,3430","-0,57%"
"07/03/1995","7,4470","7,4470","7,4470","7,4470","1,42%"
"08/03/1995","7,3930","7,3930","7,3930","7,3930","-0,73%"
"09/03/1995","7,4190","7,4190","7,4190","7,4190","0,35%"
"10/03/1995","7,3470","7,3470","7,3470","7,3470","-0,97%"
"13/03/1995","7,3560","7,3560","7,3560","7,3560","0,12%"
"14/03/1995","7,2550","7,2550","7,2550","7,2550","-1,37%"
"15/03/1995","7,2590","7,2590","7,2590","7,2590","0,06%"
"16/03/1995","7,1540","7,1540","7,1540","7,1540","-1,45%"
"17/03/1995","7,1490","7,1490","7,1490","7,1490","-0,07%"
"20/03/1995","7,1290","7,1290","7,1290","7,1290","-0,28%"
"21/03/1995","7,1310","7,1310","7,1310","7,1310","0,03%"
"22/03/1995","7,1680","7,1680","7,1680","7,1680","0,52%"
"23/03/1995","7,1780","7,1780","7,1780","7,1780","0,14%"
"24/03/1995","7,1450","7,1450","7,1450","7,1450","-0,46%"
"27/03/1995","7,1560","7,1560","7,1560","7,1560","0,15%"
"28/03/1995","7,1560","7,1560","7,1560","7,1560","0,00%"
"29/03/1995","7,1340","7,1340","7,1340","7,1340","-0,31%"
"30/03/1995","7,1520","7,1520","7,1520","7,1520","0,25%"
"31/03/1995","7,1860","7,1860","7,1860","7,1860","0,48%"
"03/04/1995","7,0810","7,0810","7,0810","7,0810","-1,46%"
"04/04/1995","7,0430","7,0430","7,0430","7,0430","-0,54%"
"05/04/1995","7,0290","7,0290","7,0290","7,0290","-0,20%"
"06/04/1995","7,0370","7,0370","7,0370","7,0370","0,11%"
"07/04/1995","7,0770","7,0770","7,0770","7,0770","0,57%"
"10/04/1995","7,1130","7,1130","7,1130","7,1130","0,51%"
"11/04/1995","7,1460","7,1460","7,1460","7,1460","0,46%"
"12/04/1995","7,0860","7,0860","7,0860","7,0860","-0,84%"
"13/04/1995","7,0550","7,0550","7,0550","7,0550","-0,44%"
"18/04/1995","7,0440","7,0440","7,0440","7,0440","-0,16%"
"19/04/1995","7,1130","7,1130","7,1130","7,1130","0,98%"
"20/04/1995","7,0650","7,0650","7,0650","7,0650","-0,67%"
"21/04/1995","7,0740","7,0740","7,0740","7,0740","0,13%"
"24/04/1995","7,0440","7,0440","7,0440","7,0440","-0,42%"
"25/04/1995","7,0830","7,0830","7,0830","7,0830","0,55%"
"26/04/1995","7,0270","7,0270","7,0270","7,0270","-0,79%"
"27/04/1995","7,0410","7,0410","7,0410","7,0410","0,20%"
"28/04/1995","7,0210","7,0210","7,0210","7,0210","-0,28%"
"02/05/1995","7,0520","7,0520","7,0520","7,0520","0,44%"
"03/05/1995","7,0000","7,0000","7,0000","7,0000","-0,74%"
"04/05/1995","6,9620","6,9620","6,9620","6,9620","-0,54%"
"05/05/1995","6,8720","6,8720","6,8720","6,8720","-1,29%"
"08/05/1995","6,8840","6,8840","6,8840","6,8840","0,17%"
"09/05/1995","6,8540","6,8540","6,8540","6,8540","-0,44%"
"10/05/1995","6,8750","6,8750","6,8750","6,8750","0,31%"
"11/05/1995","6,9110","6,9110","6,9110","6,9110","0,52%"
"12/05/1995","6,9090","6,9090","6,9090","6,9090","-0,03%"
"15/05/1995","6,8530","6,8530","6,8530","6,8530","-0,81%"
"16/05/1995","6,7940","6,7940","6,7940","6,7940","-0,86%"
"17/05/1995","6,7730","6,7730","6,7730","6,7730","-0,31%"
"18/05/1995","6,7890","6,7890","6,7890","6,7890","0,24%"
"19/05/1995","6,7920","6,7920","6,7920","6,7920","0,04%"
"22/05/1995","6,8030","6,8030","6,8030","6,8030","0,16%"
"23/05/1995","6,7780","6,7780","6,7780","6,7780","-0,37%"
"24/05/1995","6,7070","6,7070","6,7070","6,7070","-1,05%"
"26/05/1995","6,6510","6,6510","6,6510","6,6510","-0,83%"
"29/05/1995","6,6690","6,6690","6,6690","6,6690","0,27%"
"30/05/1995","6,6220","6,6220","6,6220","6,6220","-0,70%"
"31/05/1995","6,5800","6,5800","6,5800","6,5800","-0,63%"
"01/06/1995","6,5800","6,5800","6,5800","6,5800","0,00%"
"02/06/1995","6,5440","6,5440","6,5440","6,5440","-0,55%"
"05/06/1995","6,6160","6,6160","6,6160","6,6160","1,10%"
"06/06/1995","6,4860","6,4860","6,4860","6,4860","-1,96%"
"07/06/1995","6,5050","6,5050","6,5050","6,5050","0,29%"
"08/06/1995","6,5570","6,5570","6,5570","6,5570","0,80%"
"09/06/1995","6,5930","6,5930","6,5930","6,5930","0,55%"
"12/06/1995","6,7590","6,7590","6,7590","6,7590","2,52%"
"13/06/1995","6,7070","6,7070","6,7070","6,7070","-0,77%"
"14/06/1995","6,6770","6,6770","6,6770","6,6770","-0,45%"
"16/06/1995","6,7640","6,7640","6,7640","6,7640","1,30%"
"19/06/1995","6,6910","6,6910","6,6910","6,6910","-1,08%"
"20/06/1995","6,6610","6,6610","6,6610","6,6610","-0,45%"
"21/06/1995","6,6640","6,6640","6,6640","6,6640","0,05%"
"22/06/1995","6,6260","6,6260","6,6260","6,6260","-0,57%"
"23/06/1995","6,7140","6,7140","6,7140","6,7140","1,33%"
"26/06/1995","6,7850","6,7850","6,7850","6,7850","1,06%"
"27/06/1995","6,7690","6,7690","6,7690","6,7690","-0,24%"
"28/06/1995","6,7740","6,7740","6,7740","6,7740","0,07%"
"29/06/1995","6,7880","6,7880","6,7880","6,7880","0,21%"
"30/06/1995","6,9020","6,9020","6,9020","6,9020","1,68%"
"03/07/1995","6,9210","6,9210","6,9210","6,9210","0,28%"
"04/07/1995","6,8910","6,8910","6,8910","6,8910","-0,43%"
"05/07/1995","6,7910","6,7910","6,7910","6,7910","-1,45%"
"06/07/1995","6,8360","6,8360","6,8360","6,8360","0,66%"
"07/07/1995","6,6920","6,6920","6,6920","6,6920","-2,11%"
"10/07/1995","6,6760","6,6760","6,6760","6,6760","-0,24%"
"11/07/1995","6,6900","6,6900","6,6900","6,6900","0,21%"
"12/07/1995","6,6980","6,6980","6,6980","6,6980","0,12%"
"13/07/1995","6,6940","6,6940","6,6940","6,6940","-0,06%"
"14/07/1995","6,7190","6,7190","6,7190","6,7190","0,37%"
"17/07/1995","6,7220","6,7220","6,7220","6,7220","0,04%"
"18/07/1995","6,7320","6,7320","6,7320","6,7320","0,15%"
"19/07/1995","6,8130","6,8130","6,8130","6,8130","1,20%"
"20/07/1995","6,8480","6,8480","6,8480","6,8480","0,51%"
"21/07/1995","6,8370","6,8370","6,8370","6,8370","-0,16%"
"24/07/1995","6,8550","6,8550","6,8550","6,8550","0,26%"
"25/07/1995","6,7550","6,7550","6,7550","6,7550","-1,46%"
"26/07/1995","6,7350","6,7350","6,7350","6,7350","-0,30%"
"27/07/1995","6,7580","6,7580","6,7580","6,7580","0,34%"
"28/07/1995","6,7390","6,7390","6,7390","6,7390","-0,28%"
"31/07/1995","6,7620","6,7620","6,7620","6,7620","0,34%"
"01/08/1995","6,7550","6,7550","6,7550","6,7550","-0,10%"
"02/08/1995","6,6670","6,6670","6,6670","6,6670","-1,30%"
"03/08/1995","6,6890","6,6890","6,6890","6,6890","0,33%"
"04/08/1995","6,6600","6,6600","6,6600","6,6600","-0,43%"
"07/08/1995","6,6480","6,6480","6,6480","6,6480","-0,18%"
"08/08/1995","6,6490","6,6490","6,6490","6,6490","0,02%"
"09/08/1995","6,6750","6,6750","6,6750","6,6750","0,39%"
"10/08/1995","6,6580","6,6580","6,6580","6,6580","-0,25%"
"11/08/1995","6,6620","6,6620","6,6620","6,6620","0,06%"
"14/08/1995","6,6700","6,6700","6,6700","6,6700","0,12%"
"15/08/1995","6,7600","6,7600","6,7600","6,7600","1,35%"
"16/08/1995","6,7740","6,7740","6,7740","6,7740","0,21%"
